index	return	risk	AAPL	AMZN	SPY	TSLA	IBM	JNJ
0	0.016934477237824076	0.03282447336573519	0.08830520141280118	0.03344400484077677	0.6166676314925493	1.2686748492818239e-19	-1.638557585638766e-18	0.26158316225387274
1	0.017068532959222345	0.032830828859848345	0.08747189367495854	0.03849972503591237	0.6211751069262558	1.280858242055605e-19	-1.6560630751378083e-18	0.25285327436287336
2	0.01720258868062061	0.03284988796457365	0.08663858593711596	0.04355544523104777	0.6256825823599627	1.2930031076043045e-19	-1.6735406524580187e-18	0.24412338647187357
3	0.017336644402018875	0.03288162858982245	0.0858052781992733	0.04861116542618322	0.6301900577936693	1.3051228504350943e-19	-1.6909486907759329e-18	0.23539349858087416
4	0.017470700123417143	0.032926014060718246	0.08497197046143057	0.0536668856213183	0.6346975332273765	1.3171544047079192e-19	-1.708260059538192e-18	0.22666361068987464
5	0.017604755844815412	0.03298228032532373	0.08516670366655245	0.05810689494501741	0.6342787268185759	-4.699388509203531e-19	0.0026517450637848347	0.21979592950606947
6	0.017738811566213677	0.033047066187080185	0.08614660246955717	0.062076655492078865	0.6300974758748774	-4.660636104231466e-19	0.007328758686643179	0.21435050747684342
7	0.017872867287611942	0.03311990747339262	0.08712650127256222	0.0660464160391407	0.6259162249311778	-4.622188807460593e-19	0.01200577230950179	0.20890508544761746
8	0.01800692300901021	0.03320075116434455	0.08810640007556692	0.07001617658620159	0.6217349739874805	-4.583344824573168e-19	0.016682785932360195	0.2034596634183909
9	0.01814097873040848	0.03328953895843516	0.0890862988785718	0.07398593713326342	0.617553723043781	-4.545004423932605e-19	0.021359799555218828	0.1980142413891649
10	0.018275034451806744	0.03338620747571407	0.09006619768157653	0.07795569768032451	0.613372472100083	-4.50666899462247e-19	0.02603681317807716	0.1925688193599387
11	0.01840909017320501	0.03349068847479085	0.09104609648458144	0.08192545822738591	0.6091912211563844	-4.467799604700571e-19	0.03071382680093547	0.1871233973307129
12	0.018543145894603277	0.03360290908206252	0.09202599528758636	0.08589521877444747	0.6050099702126854	-4.428947654453588e-19	0.03539084042379409	0.18167797530148672
13	0.018677201616001546	0.03372279203145906	0.09300589409059119	0.08986497932150872	0.6008287192689872	-4.390624422732144e-19	0.040067854046652654	0.17623255327226012
14	0.01881125733739981	0.03385025591298425	0.093985792893596	0.09383473986856988	0.5966474683252889	-4.352177719239399e-19	0.04474486766951093	0.17078713124303424
15	0.018945313058798076	0.03398521542832737	0.09496569169660077	0.09780450041563114	0.5924662173815908	-4.312772802977077e-19	0.04942188129236935	0.16534170921380797
16	0.019079368780196344	0.0341275816518388	0.09594559049960559	0.10177426096269254	0.5882849664378922	-4.2740354187133974e-19	0.05409889491522794	0.1598962871845817
17	0.019213424501594613	0.0342772622951985	0.0969254893026105	0.10574402150975423	0.5841037154941933	-4.235795217501291e-19	0.05877590853808647	0.1544508651553555
18	0.019347480222992878	0.03443416197415811	0.09790538810561526	0.10971378205681535	0.5799224645504952	-4.1968294506173745e-19	0.06345292216094488	0.1490054431261292
19	0.019481535944391143	0.034598182475804776	0.09888528690862028	0.11368354260387682	0.5757412136067961	-4.1584714202731924e-19	0.06812993578380333	0.14356002109690347
20	0.01961559166578941	0.03476922302487389	0.09986518571162502	0.11765330315093804	0.571559962663098	-4.119651081976788e-19	0.07280694940666167	0.13811459906767726
21	0.01974964738718768	0.03494718054772896	0.10084508451462997	0.12162306369799995	0.5673787117193985	-4.081301597932251e-19	0.07748396302952025	0.13266917703845135
22	0.019883703108585945	0.03513194993272532	0.10182498331763488	0.1255928242450613	0.5631974607757	-4.042343131534465e-19	0.08216097665237872	0.12722375500922525
23	0.02001775882998421	0.03532342428578066	0.10280488212063962	0.12956258479212251	0.5590162098320017	-4.0041164209403545e-19	0.08683799027523714	0.1217783329799989
24	0.02015181455138248	0.03552149518008566	0.10378478092364454	0.13353234533918387	0.5548349588883033	-3.965755714519165e-19	0.09151500389809566	0.11633291095077272
25	0.020285870272780747	0.035726052899001125	0.10476467972664937	0.1375021058862453	0.5506537079446047	-3.9264739285159595e-19	0.09619201752095428	0.11088748892154633
26	0.020419925994179012	0.035936986671303024	0.10574457852965433	0.14147186643330698	0.5464724570009052	-3.8886810991742233e-19	0.10086903114381268	0.10544206689232076
27	0.020553981715577277	0.03615418489805025	0.10672447733265905	0.14544162698036806	0.5422912060572074	-3.8492720359677445e-19	0.10554604476667095	0.0999966448630945
28	0.020688037436975545	0.03637753537046191	0.10770437613566407	0.14941138752742977	0.5381099551135079	-3.8108456662126105e-19	0.11022305838952955	0.09455122283386873
29	0.020822093158373814	0.03660692547830011	0.10868427493866886	0.15338114807449096	0.5339287041698099	-3.772402911472581e-19	0.11490007201238807	0.08910580080464225
30	0.02095614887977208	0.03684224240835832	0.10966417374167352	0.15735090862155202	0.529747453226112	-3.733638962560986e-19	0.11957708563524644	0.08366037877541604
31	0.021090204601170344	0.037083373332754695	0.11064407254467841	0.16132066916861343	0.5255662022824134	-3.695305724513421e-19	0.12425409925810488	0.07821495674618993
32	0.021224260322568612	0.03733020558682335	0.11162397134768347	0.16529042971567554	0.5213849513387132	-3.6565503532471055e-19	0.12893111288096348	0.07276953471696421
33	0.02135831604396688	0.03758262683648311	0.11260387015068817	0.16926019026273656	0.5172037003950156	-3.617563491951659e-19	0.13360812650382198	0.06732411268773755
34	0.021492371765365146	0.037840525235043866	0.11358376895369299	0.17322995080979775	0.5130224494513176	-3.5792428560647836e-19	0.13828514012668025	0.06187869065851141
35	0.02162642748676341	0.038103789569483126	0.11456366775669781	0.1771997113568593	0.5088411985076184	-3.5404037405741284e-19	0.14296215374953872	0.05643326862928571
36	0.02176048320816168	0.03837230939629147	0.11554356655970276	0.18116947190392077	0.5046599475639196	-3.5020438003508563e-19	0.1476391673723973	0.05098784660005944
37	0.021894538929559948	0.03864597516704418	0.11652346536270751	0.18513923245098224	0.5004786966202214	-3.462754240068703e-19	0.15231618099525568	0.04554242457083329
38	0.022028594650958213	0.03892467834390773	0.11750336416571246	0.18910899299804335	0.4962974456765231	-3.4249552284859286e-19	0.15699319461811412	0.040097002541607085
39	0.022162650372356478	0.03920831150533483	0.11848326296871733	0.19307875354510493	0.4921161947328241	-3.386523762756893e-19	0.16167020824097275	0.034651580512380896
40	0.022296706093754746	0.039496768442239316	0.11946316177172224	0.19704851409216648	0.4879349437891251	-3.347752595880921e-19	0.16634722186383116	0.029206158483155043
41	0.022430761815153015	0.039789944244974514	0.12044306057472683	0.2010182746392272	0.4837536928454283	-3.3088850061484826e-19	0.1710242354866894	0.023760736453928292
42	0.02256481753655128	0.04008773538146422	0.12142295937773187	0.20498803518628897	0.47957244190172876	-3.270048798413422e-19	0.1757012491095481	0.018315314424702252
43	0.022698873257949545	0.040390039766856164	0.12240285818073657	0.20895779573334977	0.4753911909580311	-3.2315946007995165e-19	0.18037826273240634	0.012869892395476258
44	0.022832928979347814	0.040696756825083204	0.12338275698374143	0.21292755628041177	0.47120994001433164	-3.1931469037071256e-19	0.185055276355265	0.007424470366250215
45	0.022966984700746082	0.04100778754272776	0.12436265578674638	0.21689731682747282	0.46702868907063355	-3.153975100691573e-19	0.18973228997812358	0.0019790483370237468
46	0.023101040422144347	0.041323346150070064	0.12508934091551793	0.2239148724930651	0.45580638927017103	9.943147662472062e-20	0.19518939732124593	-1.4520253420253224e-19
47	0.023235096143542612	0.04164444594935189	0.12567145937515858	0.23267249844463384	0.44056416049736846	9.333421783628579e-20	0.20109188168283917	-1.3636736355250568e-19
48	0.02336915186494088	0.04197105977368115	0.1262535778347996	0.24143012439620304	0.4253219317245648	8.723751358598129e-20	0.2069943660444325	-1.2753306632892826e-19
49	0.02350320758633915	0.04230305990505631	0.1268356962944405	0.25018775034777185	0.4100797029517618	8.113269358635426e-20	0.21289685040602585	-1.1868258029985798e-19
50	0.023637263307737414	0.04264032052931934	0.12741781475408115	0.25894537629934067	0.3948374741789592	7.504778639439617e-20	0.218799334767619	-1.0987154571958676e-19
51	0.02377131902913568	0.04298271781847729	0.12799993321372202	0.2677030022509098	0.3795952454061557	6.896023104701425e-20	0.2247018191292124	-1.0105219445476985e-19
52	0.023905374750533948	0.04333013000199793	0.12858205167336276	0.27646062820247863	0.364353016633353	6.284514683354044e-20	0.2306043034908056	-9.21833632141211e-20
53	0.024039430471932216	0.043682437427697174	0.12916417013300374	0.28521825415404767	0.34911078786054983	5.674152671660613e-20	0.2365067878523988	-8.334400046805362e-20
54	0.02417348619333048	0.044039522612839034	0.12974628859264448	0.2939758801056167	0.33386855908774654	5.0666344156341425e-20	0.2424092722139922	-7.453580168437284e-20
55	0.024307541914728746	0.04440127028606596	0.13032840705228566	0.30273350605718574	0.31862633031494325	4.455740187981861e-20	0.24831175657558532	-6.568341659600671e-20
56	0.024441597636127015	0.0447675674207707	0.13091052551192606	0.3114911320087542	0.3033841015421415	3.8449535233937144e-20	0.25421424093717826	-5.683379739838514e-20
57	0.024575653357525283	0.045138303260508814	0.13149264397156715	0.3202487579603233	0.2881418727693377	3.235231788333029e-20	0.26011672529877183	-4.799442860414574e-20
58	0.024709709078923548	0.0455133693370367	0.13207476243120755	0.32900638391189213	0.2728996439965353	2.6264050628942152e-20	0.26601920966036496	-3.917747357547383e-20
59	0.024843764800321813	0.04589265948154245	0.13265688089084857	0.33776400986346106	0.2576574152237321	2.015575633461829e-20	0.27192169402195826	-3.0324862925292594e-20
60	0.02497782052172008	0.04627606982961654	0.13323899935048916	0.34652163581503004	0.24241518645092938	1.4073870290381788e-20	0.27782417838355145	-2.1514997448734312e-20
61	0.02511187624311835	0.04666349882048845	0.1338211178101304	0.355279261766599	0.22717295767812587	8.006729729619358e-21	0.2837266627451448	-1.2719287935436717e-20
62	0.025245931964516615	0.04705484719103177	0.13440323626977108	0.3640368877181679	0.2119307289053232	1.886938364793089e-21	0.28962914710673787	-3.85137315392189e-21
63	0.02537998768591488	0.04745001796501681	0.1349853547294117	0.37279451366973676	0.1966885001325203	-4.248199155651579e-21	0.2955316314683312	5.035452558174766e-21
64	0.02551404340731315	0.04784891643806499	0.13556747318905288	0.38155213962130574	0.181446271359717	-1.0328598395751428e-20	0.3014341158299244	1.385084718125263e-20
65	0.025648099128711417	0.04825145015873492	0.1361495916486937	0.39030976557287506	0.16620404258691346	-1.639965816524526e-20	0.3073366001915179	2.2644617675385045e-20
66	0.025782154850109682	0.048657528906144366	0.1367317101083342	0.39906739152444354	0.15096181381411128	-2.2504620759924183e-20	0.313239084553111	3.149472828990159e-20
67	0.025916210571507947	0.049067064664509046	0.1373138285679754	0.4078250174760127	0.13571958504130768	-2.859212778203833e-20	0.3191415689147042	4.031107206808639e-20
68	0.026050266292906216	0.049479971594953376	0.13789594702761582	0.41658264342758144	0.12047735626850528	-3.469344810364943e-20	0.3250440532762975	4.915702457227985e-20
69	0.026184322014304484	0.04989616600492585	0.1384780654872569	0.4253402693791511	0.10523512749570102	-4.080332397553246e-20	0.3309465376378909	5.800726154755925e-20
70	0.02631837773570275	0.05031556631552787	0.1390601839468975	0.43409789533071924	0.08999289872289937	-4.690810482697564e-20	0.33684902199948397	6.68551829757381e-20
71	0.026452433457101014	0.05073809302704322	0.1396423024065385	0.44285552128228817	0.07475066995009617	-5.297880568487971e-20	0.34275150636107715	7.56505448207322e-20
72	0.026586489178499283	0.05116366868293305	0.14022442086617926	0.4516131472338571	0.0595084411772933	-5.909612596405707e-20	0.34865399072267045	8.45157289195992e-20
73	0.02672054489989755	0.051592217832541774	0.1408065393258202	0.46037077318542663	0.04426621240448913	-6.520329909560642e-20	0.35455647508426397	9.336636545647697e-20
74	0.026854600621295816	0.052023666992738776	0.14138865778546075	0.46912839913699506	0.02902398363168694	-7.12818854510611e-20	0.3604589594458572	1.0217734183375244e-19
75	0.02698865634269408	0.05245794460870305	0.14197077624510182	0.4778860250885639	0.01378175485888416	-7.738261525937846e-20	0.36636144380745017	1.1101620199737537e-19
76	0.02712271206409235	0.05289500762760328	0.14155890130124563	0.48630147472816515	-1.0454845247574722e-22	-1.9511100663506194e-21	0.37213962397058925	1.0648191489267321e-21
77	0.027256767785490618	0.053338160459852145	0.13176721252587667	0.49148797929376	-1.0705654109111479e-22	-1.9890060257429574e-21	0.37674480818036327	1.08384421586327e-21
78	0.027390823506888883	0.05378958309012405	0.12197552375050817	0.49667448385935475	-1.102729943462957e-22	-2.026382900945498e-21	0.381349992390137	1.1030767527263835e-21
79	0.027524879228287148	0.05424906907246872	0.11218383497513967	0.5018609884249494	-1.1251295877396172e-22	-2.0662280321844657e-21	0.38595517659991085	1.1238823133388181e-21
80	0.027658934949685417	0.05471641526910647	0.10239214619977086	0.5070474929905443	-1.1480348490854718e-22	-2.094858143422356e-21	0.39056036080968487	1.1390177028416009e-21
81	0.027792990671083685	0.055191422005822915	0.09260045742440186	0.5122339975561393	-1.1640615625240947e-22	-2.1341486394980305e-21	0.3951655450194589	1.1617646407786833e-21
82	0.02792704639248195	0.05567389320498483	0.0828087686490334	0.5174205021217337	-1.170002776878835e-22	-2.173291032667236e-21	0.3997707292292329	1.1835845824820878e-21
83	0.028061102113880215	0.05616363649753263	0.07301707987366463	0.5226070066873288	-1.212311836738134e-22	-2.2080767137715645e-21	0.40437591343900653	1.1973398666659266e-21
84	0.028195157835278484	0.05666046331531011	0.06322539109829589	0.5277935112529235	-1.2209323219491106e-22	-2.244355971260158e-21	0.4089810976487806	1.2193420927451645e-21
85	0.028329213556676752	0.05716418896508483	0.05343370232292736	0.5329800158185182	-1.2555017866013398e-22	-2.2822968777759672e-21	0.41358628185855445	1.2398601625440593e-21
86	0.028463269278075017	0.05767463268559192	0.043642013547558714	0.5381665203841132	-1.2861583591735245e-22	-2.3176364679156147e-21	0.41819146606832813	1.259255237762547e-21
87	0.028597324999473282	0.05819161768890491	0.033850324772190014	0.5433530249497077	-1.2931651324062989e-22	-2.357468705238494e-21	0.42279665027810226	1.2793066590268887e-21
88	0.02873138072087155	0.05871497118739899	0.024058635996821152	0.5485395295153027	-1.3208118305412563e-22	-2.390969713283917e-21	0.4274018344878761	1.2980154230514887e-21
89	0.02886543644226982	0.059244524407528296	0.014266947221452301	0.5537260340808973	-1.3229277407577419e-22	-2.425177476513025e-21	0.43200701869765035	1.3159260588964204e-21
90	0.028999492163668084	0.05978011259158885	0.004475258446083418	0.5589125386464926	-1.3741811816386423e-22	-2.4649745022590277e-21	0.436612202907424	1.336049220494982e-21
91	0.02913354788506635	0.0603811960101938	7.827561747339833e-22	0.5293484026496935	5.407571257486427e-22	2.0625600073109082e-22	0.4706515973503065	1.1212273173249943e-21
92	0.029267603606464618	0.06134428672565954	8.611108728905912e-23	0.4705319134663916	5.507938569149931e-23	1.0755167116110956e-23	0.5294680865336084	1.2741290856214293e-22
93	0.029401659327862886	0.06269337471094238	-7.446238789611506e-22	0.41171542428309427	-5.184741251346045e-22	-2.128250969479094e-22	0.5882845757169057	-1.0630810518621998e-21
94	0.02953571504926115	0.06440420784328897	-1.0773491370049482e-21	0.3528989350997948	-7.465863976887249e-22	-3.214396212097481e-22	0.6471010649002052	-1.5069776872380101e-21
95	0.029669770770659416	0.06644885085315412	-1.6201565093544764e-21	0.2940824459164966	-1.122844752366713e-21	-4.942910679841641e-22	0.7059175540835034	-2.2919266609047595e-21
96	0.029803826492057685	0.06879754797953282	-2.5273652851765155e-21	0.23526595673319592	-1.7523756136253605e-21	-7.35972579393376e-22	0.7647340432668042	-3.6053937396242254e-21
97	0.029937882213455953	0.07142030854592944	-3.0839802096659324e-21	0.1764494675498928	-2.1499408172525085e-21	-9.15652409118532e-22	0.8235505324501072	-4.3735281584974655e-21
98	0.03007193793485422	0.07428811058375093	-3.5873552878746794e-21	0.11763297836659409	-2.485707318888926e-21	-1.0427042523311623e-21	0.8823670216334059	-5.084833284462506e-21
99	0.030205993656252483	0.07737371202107139	-4.2280689319976304e-21	0.05881648918329475	-2.935165604289529e-21	-1.2285106616665943e-21	0.9411835108167054	-6.017803571673504e-21
100	0.030340049377650752	0.0806521189197404	0.0	0.0	0.0	0.0	1.0	0.0
